sample,viruses within nucleus
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_MDM_uninfected,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,0
THP1_mono_12hpi,1
THP1_mono_12hpi,1
THP1_mono_12hpi,1
THP1_mono_12hpi,2
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,0
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,1
THP1_MDM_12hpi,2
THP1_MDM_12hpi,2
THP1_MDM_12hpi,2
THP1_MDM_12hpi,2
THP1_MDM_12hpi,2
THP1_MDM_12hpi,2
THP1_MDM_12hpi,2
THP1_MDM_12hpi,2
THP1_MDM_12hpi,2
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,0
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,1
THP1_PDGFR_12hpi,2
THP1_PDGFR_12hpi,2
THP1_PDGFR_12hpi,2
THP1_PDGFR_12hpi,2
THP1_PDGFR_12hpi,2
THP1_PDGFR_12hpi,2
THP1_PDGFR_12hpi,2
THP1_PDGFR_12hpi,2
THP1_PDGFR_12hpi,2
THP1_PDGFR_12hpi,2
THP1_PDGFR_12hpi,2
THP1_PDGFR_12hpi,2
THP1_PDGFR_12hpi,2
THP1_PDGFR_12hpi,2
THP1_PDGFR_12hpi,2
THP1_PDGFR_12hpi,3
THP1_PDGFR_12hpi,3
THP1_PDGFR_12hpi,3
